id,title,Ingredients,Directions,numberofsteps,recipe_id
49154,Creamy Mushrooms,"
* 1 tablespoon of [[butter]]
* 1 pound of [[mushroom]]s, trimmed and thickly sliced
* [[salt]]
* freshly ground [[black pepper]]
* 1 cup of [[sour cream]]
* 1 [[bay leaf]]
* 3 whole [[cloves]] minced
* 1 tablespoon [[flour]]
","== Directions ==
# Melt [[butter]] in a saucepan and toss the [[mushroom]]s in it to coat them.
# Season lightly with [[salt]] and [[pepper]] to taste.
# Simmer for 10 minutes.
# Dust the [[mushroom]]s with [[flour]], mix.
# Pour the [[sour cream]] mixed with [[water]] and minced [[garlic]].
# Cover and simmer for 5 more minutes.
",6,777
49156,Milk Sauce,"
* 1å_ cups [[milk]]
* 1 tablespoon [[flour]]
* 1 tablespoon [[butter]]
* [[salt]]
","== Directions ==
# The sauce may be prepared with fried or unfried [[flour]].
=== Fried flour version ===
# If you are using fried [[flour]], fry it lightly in [[butter]], add hot [[milk]], pouring a little at a time and constantly stirring.
# Add [[salt]] to taste and simmer for 10 minutes.
# Serve warm.
=== Unfried flour version ===
# If you are using unfried [[flour]], dissolve the [[flour]] in cold [[milk]], pouring the [[milk]] a little at a time.
# Salt to taste and simmer, constantly stirring, for 10 minutes.
# Serve warm.
__NOTOC__
",7,778
49157,Onion Sauce,"
* 1 tablespoon [[butter]]
* 1 tablespoon [[flour]]
* 2 [[onion]]s
* 1 teaspoon [[granulated sugar|sugar]]
* 1 tablespoon [[tomato sauce]]
* 1 ‰ÛÒ 2 tablespoons [[vinegar]] or [[lemon juice]]
* 2 cups [[beef broth]] or [[water]]
* [[salt]]
","== Directions ==
# Chop the [[onion]]s and fry in [[butter]] until yellowish.
# Add the [[flour]], fry a little and then add the broth, stirring continuously.
# Add [[salt]], [[granulated sugar|sugar]] and [[tomato]] sauce and let boil for 10 minutes.
# Then add the [[lemon juice]] and simmer until thickened.
# To be served with [[beef]] or [[pork]].
",5,779
49160,Cream of Spinach Soup I,"
* 3 qts / 3 l [[water]]
* 1 lb / 500 g [[spinach]]
* 2 tablespoon [[lemon juice]]
* 1 tablespoon [[butter]]
* 1 teaspoon [[flour]]
* å_ cup [[sour cream]] or [[yogurt]]
* [[salt]]
* French toast
","== Directions ==
# Wash and pick over the [[spinach]]. 
# Set to boil with the [[water]]. 
# After boiling for a little while, remove from heat and sieve everything. 
# Set to boil again, adding the [[lemon juice]], [[salt]] and [[butter]]. 
# Let boil for another minute or two, and then add the [[sour cream]] mixed with [[flour]]. 
# Serve with French toast.
",6,780
49171,Latvian Apple Loaf,"
# 5 oz. [[butter]]
# 1/2 cp. [[Granulated sugar|Sugar]]
# 3 [[egg]]s, separated
# 1 cp. [[flour]]
# 2 tsp. [[baking powder]]
# 2 tsp. [[vanilla]]
# 3 Tbsp. [[milk]] or [[cream]]
# 6 medium [[Apple]]s, peeled and thickly sliced (Granny Smith or Macintosh are best)
# 1 Tbsp. [[Granulated sugar|Sugar]] mixed with 1/4 tsp. [[cinnamon]]
","== Directions ==
Preheat oven to 375 degrees F. Grease a loaf pan. Sift [[flour]] with [[baking powder]]. [[cream]] [[butter]]. Slowly add [[Granulated sugar|Sugar]] to [[butter]], beating well after each addition. Add [[egg]] yolks to [[butter]] mixture, one at a time, and beat well after each addition. Add [[vanilla]].
Add dry ingredients in 2 or 3 parts, alternating them with the [[milk]]. Whip [[egg]] whites until stiff. Gently fold them into the batter. Turn the batter into the loaf pan. Press the [[Apple]] slices deeply into the batter. Sprinkle with [[Granulated sugar|Sugar]] &amp; [[cinnamon]] mixture.
Bake about 30 ‰ÛÒ 50 minutes, or until tester comes out dry.
",9,781
49174,Creamed Corn Muffins,"
# 1 Cup [[flour|all-purpose flour]]
# 1 Cup yellow [[corn]] meal (pref. stone ground)
# 2 Tablespoon [[granulated sugar]]
# 1 1/2 teaspoon [[baking powder]]
# 1/2 teaspoon [[salt]]
# 1/4 teaspoon [[baking soda]]
# 2 Tablespoon cold [[butter]] or [[margarine]], cut into pieces
# 2/3 Cup [[buttermilk]]
# 1 [[egg]]
# 1, 8 1/4 oz, cream-style cor
","== Directions ==
Preheat oven to 425 degrees F.
Grease 12, 2 1/2&amp;nbsp;inch muffin tins or use paper liners.
In a lg mixing bowl, mix [[flour]], [[Granulated sugar|Sugar]], [[corn]] meal,
[[baking powder]], [[baking soda]], and [[salt]].
Cut in [[butter]] with pastry cutter, fork tines or fingers
until it resembles coarse crumbs.
In a sm mixing bowl, combine [[buttermilk]], [[egg]], and [[corn]].
Gradually stir into [[flour]] mixture until moistened.
Spoon into prepared muffin cups, 2/3 full.
Bake for 20‰ÛÒ25 minutes or until golden brown
and toothpick inserted into the center comes out clean.
Cool on rack 5 minutes before removing from tins.
Makes: 12 muffins
",10,782
49176,Grandma's Home-Made Noodles,"
# 1 beaten [[egg]]
# 1/2 teaspoon [[salt]]
# 2 Tablespoon [[milk]]
# 1 Cup [[flour]], more or less
","== Directions ==
Combine [[egg]], [[salt]] and [[milk]].
Gradually add [[flour]] to make a &quot;stiff&quot; dough.
Roll out, very thin, on a lightly floured surface.
Let stand 20 minutes.
Roll up and slice 1/8&amp;nbsp;inch thick.
Spread out slices and air dry for 2 hours.
Drop into boiling, salted [[water]] or broth.
Cook for 10 minutes.
",4,783
49195,Khorkhog,"
# 1 [[Lamb]] cut into small pieces still on the bone
# 1 basket of [[onion]]s chopped coarsley
# seasonings to taste (also needed is a large urn and many small stones that have been heated in a 
fire) [[rice]]
# cooking broth
","== Directions ==
Mix the [[Lamb]] pieces and [[onion]]s together. fill the urn with alternating layers of the [[Lamb]] mixture and the hot stones until full, cover the urn and leave it alone for a few hours.
When finished, remove stones, scoop out [[Lamb]] and [[Onion]] mixture and serve over [[rice]] with cooking broth.
",4,784
49204,Kangchu Maroo,"
# Trotters (pig's feet) = 2&amp;nbsp;lbs (900 grams)
# scallions = a bunch (about 1/2&amp;nbsp;lb. or 25 grams)
# [[garlic]] = 2 pcs
# [[ginger]] = a small amount
# [[salt]] = 2 teaspoon
# chillies = about six pieces of hot chillies
","== Directions ==
Chop trotters into small pieces, add [[salt]] and boil until thoroughly until cooked. Remember to leave some amount of gravy from the boiling. Then add [[scallion]], and [[ginger|ground ginger]] and [[garlic]]. Ideally, this dish should turn out a &quot;little&quot; sticky, which is half the fun.
",6,785
49205,Ema Datshi,"
# 250g of chillies (green and of medium hotness)
# 1 [[Onion]] chopped longitudinally
# 2 [[tomato]]es
# 250g Danish Fetta [[Cheese]]
# 5 cloves of [[garlic]], finely crushed
# 3 leaves of coriander
# 2 tspoon [[vegetable oil]]
","== Directions ==
Cut chillies longitudinally (1 [[chile pepper|chilli]] = 4 pcs). Put these chillies and chopped [[onion]]s in a pot of [[water]] (approx. 400 ml). Add 2 teaspoon [[vegetable oil]]. Then boil in medium heat for about 10 minutes. Add [[tomato]] and [[garlic]] and boil for another 2 mins. Add [[Cheese]] and let it remain for 2-3 mins. Finally add coriander and turn off the heat. Stir. Keep it closed for 2 mins. And then you are ready for a treat of good Ema Datshi. Serves 3. As always, serve with a generous portion of red [[rice]] or polished [[white rice]], along with some other dish.
",7,786
49217,Huushuur,"
For the filling:
# 1&amp;nbsp;kg minced mutton or [[Beef]], with fat included
# 3 å_ teaspoons [[salt]]
# 1 [[Onion]], chopped
# 2 cloves [[garlic]], crushed
# [[water]] to mix
Mix the filling ingredients together into a firm paste.
For the dough:
# 4 å_ cups [[flour]]
# å_ teaspoon [[salt]]
# [[water]] to mix
","== Directions ==
Mix the dough ingredients together and knead into a dough. Divide into smaller pieces and roll these into cylinders about 3&amp;nbsp;cm in diameter. Cut the cylinders into 4&amp;nbsp;cm lengths.
To assemble:
Take one length of dough and [[Squash]] it into a circle. Roll it out until it is 8 to 10&amp;nbsp;cm wide. Roll more at the edges than in the middle, so the dough is slightly thinner around the edges. Put 2 å_ dessertspoons of meat mixture onto one side of your circle, leaving a space around the edge. Fold the other side over, pinching the edge flat. Leave one corner open and squeeze out the air, then seal the corner. Fold the corner over and pinch again, then work around the edge folding and pinching into a twist pattern. Repeat the process with the rest of the filling and dough pieces.
To cook:
Using 2 litres cooking [[oil]], heat the [[oil]] in a wok (make sure the [[oil]] comes no higher than 5&amp;nbsp;cm below the top). Fry three or four pasties at a time for two minutes each side, until they are brown and the meat is cooked. Eat with [[tomato]] ketchup or soy sauce.
",8,787
49223,Pan Roasted Vegetables,"
# 4 large baking [[potato]]es
# 4 large [[carrot]]s
# 1 large [[Onion]]
# 1/4 cup rendered fat or [[Bacon]] drippings
# [[salt]] &amp; [[pepper]] to taste
","== Directions ==
Wash and trim all vegetables. Chop into bite-sized pieces. Place in a roasting pan and toss with rendered fat or drippings. ([[olive oil]] may be substituted for fat, although it will not yield the same [[savory]] effect.) Roast in the oven at 400 degrees until tender, about 40 minutes to 1 hour, stirring occasionally to coat with fat and ensure even [[browning]]. [[salt]] and [[pepper]] to taste.
",5,788
49228,Mongolian Dumplings,"
=== Dough ===
* 2 cups [[flour]]
* 1 cup [[water]]
=== Filling ===
* 1 pound [[ground beef]]
* 1 small [[onion]], finely chopped
* 3 cloves [[garlic]], finely minced
* 1 teaspoon [[salt]]
* [[soy sauce]] for dipping
","== Directions ==
# Mix the [[flour]], [[water]] and [[salt]] into a smooth ball of dough.
# Set aside to rest for 20 minutes.
# On a lightly floured surface, shape the dough into a long cylinder.
# Slice the dough into 24 equal pieces.
# Roll each piece into individual disks about ‰ÉÝ&quot; thick.
# For fried dumplings, place about 1 tablespoon of meat in the center of the disk of dough.
# Fold in half and pinch the edges to seal.
# Deep fry in hot [[oil]] until golden brown on both sides, turning once.
# Drain on paper towels.
# For steamed dumplings, place about 1 tablespoon of meat in the center of each disk of dough.
# Pinch the edges of the dough together to form tiny pleats, shaping the dumpling into a small purse that resembles a bulb of [[garlic]].
# Place on a steamer rack in a large kettle filled with 1&quot; of [[water]].
# Cover and steam for about 20 minutes, until tender.
# Serve hot with soy sauce for dipping.
",14,789
49248,Sanyet Batates,"
* [[onion]]s
* [[potato]]es
* [[tomato paste]]
* [[salt]] and [[pepper]] to taste
* [[beef]] meat
* [[cardamom]]
","== Directions ==
# Cut 1 [[onion]] into 4 pieces (this goes with the meat when it is boiled).
# Cut the remaining [[onion]]s into ring slices and place them in a cooking pot, and keep the other [[onion]] for later use.
# Wash and peal the [[potato]]es and cut them into thick slices and put in the pot, add [[water]] to cover the ingredients and add the [[tomato]] paste and [[salt]] and [[pepper]] to taste.
# Boil the mixture for about an hour until the [[potato]]es are cooked.
# In the mean time cut the [[beef]] into 2x2x2cm cubes and put in another pot with the remaining [[onion]] and the cardamom.
# Boil for about å_ an hour, then the cardamom out.
# Preheat the oven.
# Layer the potato and [[onion]] slices in the oven dish together with the [[beef]] cubes.
# Pour the [[beef broth]] (bahreez) resulting from boiling the [[beef]] in the oven dish, and put the dish in the preheated oven.
# Cook until the potato become red in colour (10 ‰ÛÒ 15 minutes).
# You might need to add more broth if all the [[water]] is absorbed before that.
",11,790
49257,Kofta with Apricot Sauce,"
* 1 pound of ground [[Lamb]]
* 2 small [[leek]]s, cleaned and finely chopped
* 1 tablespoon raw [[rice]]
* 2 [[egg]]s
* 1 tablespoon [[olive oil]]
* 1 tablespoon chopped fresh [[cilantro]]
* [[salt]] &amp; [[pepper]]
* 1 è cups [[chicken stock]]
* [[flour]]
* 2 tablespoons [[butter]] or [[margarine]]
","== Directions ==
# Mix the ground [[Lamb]] with the [[leek]]s, [[rice]], [[egg]]s, [[oil]], [[cilantro]] and [[salt]] &amp; [[pepper]] to taste. Form balls the size of [[walnuts]]. (If you have a cookie scoop, use this and you will get uniform sized meatballs.)
# Place the meatballs in a large saucepan with the [[chicken stock]] and simmer for 20 minutes, adding [[water]] if necessary. Drain the meatballs and cool.
# Roll the meatballs in [[flour]] and melt the [[butter]] or [[margarine]] in a large skillet. When the [[butter]] is hot, add the meatballs and saute for 5 to 6 minutes, until nicely browned.
# Pour the [[apricot]] Sauce on the Kofta and serve. Makes 4 main dish servings.
",4,791
49258,Kufta bi-l-fahma,"
* 1&amp;nbsp;kg [[Beef]]
* 3 [[onion]]s
* 1 dablespoon [[lemon juice]]
* 2 tablespoons parsely
* cooking fat
* [[salt]] and [[pepper]]
* 1 piece charcoal
","== Directions ==
# Mince twice [[Beef]], [[onion]]s and 1 tablespoon [[parsley]], then add [[lemon juice]], and seasoning and knead well. Shape into fingers about 5 to 7 cms long and 2 cms thick. Grease cooking pot and arrange kufta neatly side by side. 
# Brush kufta fingers very lightly with cooking [[oil]] and repeat with other layers of kufta, brushing with fat until all the kufta is used. Cook over very slow flame until the meat loses all its juice, then increase heat to maximum to reduce juice further. 
# Shake the pot gently several times to check that the meat fingers are all well fried and do not stick to bottom of pot. have ready a piece of burning-red charcoal. 
# Make a well in the middle of pot, toss in the charcoal, cover and allow to simmer for 3 to 5 minutes. Remove charcoal and serve on a bed of [[parsley]].
",4,792
49268,Saniyit Kufta,"
* 2 1/4&amp;nbsp;lbs. minced [[Beef]]
* 2 [[onion]]s
* 2 tb. [[tomato]] paste
* 1/2 ts. [[nutmeg]] or [[cinnamon]]
* 3-4 ripe tomatos
* [[salt]] &amp; [[pepper]]
","== Directions ==
# Finely chop the [[onion]]s and add to the minced ( ground ) [[Beef]]. 
# Add [[tomato]] paste, spices and seasonings. 
# Mix well, then spread on an oven pan or baking dish, to form a layer 1.5 to 2&amp;nbsp;inches thick. 
# Cut into 4&quot; square sections and release sides. Peel [[tomato]]es, slice and place on meet. 
# Bake in center of preheated 350F oven for 30 minutes or until done.
",5,793
49271,Swarma,"
* 1&amp;nbsp;lb filet mignon.
* 1 1/2 tsp bohar.
* 1 tsp sumac.
* 1/4 tsp [[pepper]]
* 1 TB [[oil]].
* 2 medium [[tomato]]es.
* 1 small [[Onion]].
","== Directions ==
# Slice meat on a bias very thin. Then slice into julienne strips.
# Mix together all the dry spices and sprinkle on top of the meat.
# Add the [[oil]] and stir.
# Cover and refrigerate for at least one hour.
# Heat a frying pan or wok. When hot add a little [[oil]] and heat.
# When hot, add some of the meat to form a single layer, so it is not crowded in the pan
# Continue to fry on the hottest heat possible, and turn the meat over so it cooks quite quickly. About 2 minutes.
# Remove and place on a dish.
# Repeat until all the meat is cooked.
# Add to the pan the [[onion]]s and [[tomato]]es, cook for 1/2 minute. Add the already cooked meat. Mix completely. Serve, on bread with some tahina.
",10,794
49272,Egyptian Marinade,"
* 1/2 cup [[olive oil]]
* 2 tablespoons ground [[cumin]]
* 1 tablespoon ground coriander
* 1 [[Onion]], grated
* 3 cloves [[garlic]], finely minced
* 1 teaspoon [[cayenne pepper]]
* [[salt]] and freshly ground [[pepper]] to taste.
","== Directions ==
# If using boneless [[Chicken]] pieces, cut into 1-in cubes and place in a shallow non-aluminum container, or plastic zip top bag. You may use cut up [[Chicken]] pieces also.
# Combine the ingredients for the marinade in a bowl and pour over the [[Chicken]]. Cover and marinate in the refrigerator for at least 6 hours or overnight. You can marinate for up to 48 hours if properly refrigerated.
# Bring the meat to room temperature before cooking. While the meat is warming to room temp., prepare a fire in a charcoal grill or preheat your oven broiler (griller) Remove the meat from the marinade, reserving the marinade.
# If using [[Chicken]] cubes, thread on to skewers. Place the skewers or butterfield or halved birds on the grill rack or a broilerpan and grill or broil until cooked through, basting with reserved marinade while cooking. (use a kitchen brush or spoon).
# Cooking time will depend upon the size of the poultry pieces; But do not let meat become dry. Watch the meat carefully. It may only take 1 hour for breast pieces and less for bonier pieces. Serve the broiled/grilled [[Chicken]] with pita bread &amp; [[lemon]] wedges.
",5,795
